$4kai_2_4	$selected UNL:A:1
$4kai_3_2	$selected UNL:A:1
$4kai_3_5	$selected UNL:A:1
$4kai_4_9	$selected UNL:A:1
$4kai_6_2	$selected UNL:A:1
$4kai_8_9	$selected UNL:A:1
$4kai_9_5	$selected UNL:A:1
$4kai_9_6	$selected UNL:A:1
$4kai_10_5	$selected UNL:A:1
$4kai_10_6	$selected UNL:A:1
$4kai_11_5	$selected UNL:A:1
$4kai_11_8	$selected UNL:A:1
$4kai_14_8	$selected UNL:A:1
$4kai_15_5	$selected UNL:A:1
$4kai_15_6	$selected UNL:A:1
$4kai_16_3	$selected UNL:A:1
$4kai_19_1	$selected UNL:A:1
$4kai_19_6	$selected UNL:A:1
$4kai_19_9	$selected UNL:A:1
$4kai_20_1	$selected UNL:A:1
$4kai_20_4	$selected UNL:A:1
$4kai_20_6	$selected UNL:A:1
$4kai_21_2	$selected UNL:A:1
$4kai_21_6	$selected UNL:A:1
$4kai_22_1	$selected UNL:A:1
$4kai_22_3	$selected UNL:A:1
$4kai_22_4	$selected UNL:A:1
$4kai_23_1	$selected UNL:A:1
$4kai_23_2	$selected UNL:A:1
$4kai_23_3	$selected UNL:A:1
$4kai_25_4	$selected UNL:A:1
$4kai_25_7	$selected UNL:A:1
$4kai_26_2	$selected UNL:A:1
$4kai_27_1	$selected UNL:A:1
$4kai_27_5	$selected UNL:A:1
$4kai_27_6	$selected UNL:A:1
$4kai_27_7	$selected UNL:A:1
$4kai_29_1	$selected UNL:A:1
$4kai_29_3	$selected UNL:A:1
$4kai_29_4	$selected UNL:A:1
$4kai_30_1	$selected UNL:A:1
$4kai_35_1	$selected UNL:A:1
$4kai_35_6	$selected UNL:A:1
$4kai_36_1	$selected UNL:A:1
$4kai_36_5	$selected UNL:A:1
$4kai_36_7	$selected UNL:A:1
$4kai_37_2	$selected UNL:A:1
$4kai_37_6	$selected UNL:A:1
$4kai_38_1	$selected UNL:A:1
$4kai_38_4	$selected UNL:A:1
$4kai_40_5	$selected UNL:A:1
$4kai_43_6	$selected UNL:A:1
$4kai_45_1	$selected UNL:A:1
$4kai_45_4	$selected UNL:A:1
$4kai_45_6	$selected UNL:A:1
$4kai_47_4	$selected UNL:A:1
$4kai_49_7	$selected UNL:A:1
$4kai_50_1	$selected UNL:A:1
$4kai_52_1	$selected UNL:A:1
$4kai_54_9	$selected UNL:A:1
$4kai_55_1	$selected UNL:A:1
$4kai_55_5	$selected UNL:A:1
$4kai_56_7	$selected UNL:A:1
$4kai_57_1	$selected UNL:A:1
$4kai_57_5	$selected UNL:A:1
$4kai_59_1	$selected UNL:A:1
$4kai_59_2	$selected UNL:A:1
$4kai_59_4	$selected UNL:A:1
$4kai_59_5	$selected UNL:A:1
$4kai_59_7	$selected UNL:A:1
$4kai_60_9	$selected UNL:A:1
$4kai_61_1	$selected UNL:A:1
$4kai_61_7	$selected UNL:A:1
$4kai_62_1	$selected UNL:A:1
$4kai_62_4	$selected UNL:A:1
$4kai_64_7	$selected UNL:A:1
$4kai_65_1	$selected UNL:A:1
$4kai_65_5	$selected UNL:A:1
$4kai_66_3	$selected UNL:A:1
$4kai_66_7	$selected UNL:A:1
$4kai_68_1	$selected UNL:A:1
$4kai_68_5	$selected UNL:A:1
$4kai_68_8	$selected UNL:A:1
$4kai_69_6	$selected UNL:A:1
$4kai_71_5	$selected UNL:A:1
$4kai_74_2	$selected UNL:A:1
$4kai_74_4	$selected UNL:A:1
$4kai_74_7	$selected UNL:A:1
$4kai_79_4	$selected UNL:A:1
$4kai_79_7	$selected UNL:A:1
$4kai_81_4	$selected UNL:A:1
$4kai_82_1	$selected UNL:A:1
$4kai_84_1	$selected UNL:A:1
$4kai_84_3	$selected UNL:A:1
$4kai_84_6	$selected UNL:A:1
$4kai_89_1	$selected UNL:A:1
$4kai_89_2	$selected UNL:A:1
$4kai_90_1	$selected UNL:A:1
$4kai_90_6	$selected UNL:A:1
$4kai_91_3	$selected UNL:A:1
$4kai_91_7	$selected UNL:A:1
$4kai_97_3	$selected UNL:A:1
$4kai_97_4	$selected UNL:A:1
$4kai_98_7	$selected UNL:A:1
$4kai_99_6	$selected UNL:A:1
$4kai_103_1	$selected UNL:A:1
$4kai_103_5	$selected UNL:A:1
$4kai_105_1	$selected UNL:A:1
$4kai_105_3	$selected UNL:A:1
$4kai_105_5	$selected UNL:A:1
$4kai_105_8	$selected UNL:A:1
$4kai_106_1	$selected UNL:A:1
$4kai_106_4	$selected UNL:A:1
$4kai_107_8	$selected UNL:A:1
$4kai_110_1	$selected UNL:A:1
$4kai_110_3	$selected UNL:A:1
$4kai_110_4	$selected UNL:A:1
$4kai_112_8	$selected UNL:A:1
$4kai_116_1	$selected UNL:A:1
$4kai_116_6	$selected UNL:A:1
$4kai_121_6	$selected UNL:A:1
$4kai_124_1	$selected UNL:A:1
$4kai_124_4	$selected UNL:A:1
$4kai_125_2	$selected UNL:A:1
$4kai_126_1	$selected UNL:A:1
$4kai_126_3	$selected UNL:A:1
$4kai_126_4	$selected UNL:A:1
